"id","Country","Year","region","protest","protesterviolence","protesterdemand1","protesterdemand2","protesterdemand3","protesterdemand4","stateresponse1","stateresponse2","stateresponse3","stateresponse4","stateresponse5","stateresponse6","stateresponse7","Electoral_Score","Liberal_Score","Participatory_Score","Deliberative_Score","Egalitarian_Score","HDI_Score","violenceStatus","predicted_prob"
7102016012,"China",2016,"Asia",1,1,"land farm issue","political behavior, process",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016013,"China",2016,"Asia",1,0,"political behavior, process",NA,NA,NA,"arrests","beatings","crowd dispersal",NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016014,"China",2016,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016015,"China",2016,"Asia",1,0,"political behavior, process",NA,NA,NA,"arrests","beatings","crowd dispersal",NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016016,"China",2016,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","accomodation",NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016017,"China",2016,"Asia",1,1,"political behavior, process","land farm issue",NA,NA,"crowd dispersal","arrests","beatings",NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016018,"China",2016,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,0,0.566448317289356
7102016019,"China",2016,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,0,0.566448317289356
7102016020,"China",2016,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","accomodation",NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016021,"China",2016,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,0,0.566448317289356
7102016022,"China",2016,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","beatings",NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016023,"China",2016,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","accomodation",NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016024,"China",2016,"Asia",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102016025,"China",2016,"Asia",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.08,0.053,0.041,0.148,0.099,0.746,1,0.566448317289356
7102017001,"China",2017,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,0,0.563031149598469
7102017002,"China",2017,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,1,0.563031149598469
7102017003,"China",2017,"Asia",1,0,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,1,0.563031149598469
7102017004,"China",2017,"Asia",1,0,"land farm issue","price increases, tax policy",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,0,0.563031149598469
7102017005,"China",2017,"Asia",1,0,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,1,0.563031149598469
7102017006,"China",2017,"Asia",1,0,"political behavior, process",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,1,0.563031149598469
7102017007,"China",2017,"Asia",1,0,"social restrictions",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,0,0.563031149598469
7102017008,"China",2017,"Asia",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,1,0.563031149598469
7102017009,"China",2017,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,0,0.563031149598469
7102017010,"China",2017,"Asia",1,0,"land farm issue",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.078,0.05,0.04,0.14,0.099,0.75,0,0.563031149598469
7102018001,"China",2018,"Asia",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.077,0.049,0.038,0.129,0.095,0.755,1,0.556642397226426
7102018002,"China",2018,"Asia",1,0,"political behavior, process",NA,NA,".","ignore",NA,NA,NA,".",NA,NA,0.077,0.049,0.038,0.129,0.095,0.755,0,0.556642397226426
7102018003,"China",2018,"Asia",1,0,"political behavior, process",NA,NA,".","ignore",NA,NA,NA,".",NA,NA,0.077,0.049,0.038,0.129,0.095,0.755,0,0.556642397226426
7102018004,"China",2018,"Asia",1,0,"political behavior, process",NA,NA,".","crowd dispersal",NA,NA,NA,".",NA,NA,0.077,0.049,0.038,0.129,0.095,0.755,1,0.556642397226426
7102018005,"China",2018,"Asia",1,0,"land farm issue",NA,NA,".","accomodation",NA,NA,NA,".",NA,NA,0.077,0.049,0.038,0.129,0.095,0.755,0,0.556642397226426
7102018006,"China",2018,"Asia",1,0,"political behavior, process",NA,NA,".","crowd dispersal","arrests",NA,NA,".",NA,NA,0.077,0.049,0.038,0.129,0.095,0.755,1,0.556642397226426
7102019001,"China",2019,"Asia",1,1,"political behavior, process",NA,NA,".","crowd dispersal",NA,NA,NA,".",NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019002,"China",2019,"Asia",1,0,"labor wage dispute",NA,NA,".","arrests",NA,NA,NA,".",NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019003,"China",2019,"Asia",1,1,"land farm issue","political behavior, process",NA,".","crowd dispersal",NA,NA,NA,".",NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019004,"China",2019,"Asia",1,0,"political behavior, process","police brutality",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019005,"China",2019,"Asia",1,0,"political behavior, process","police brutality",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019006,"China",2019,"Asia",1,0,"political behavior, process","police brutality",NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019007,"China",2019,"Asia",1,0,"political behavior, process","police brutality",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019008,"China",2019,"Asia",1,1,"political behavior, process","police brutality",NA,NA,"crowd dispersal","beatings",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019009,"China",2019,"Asia",1,0,"political behavior, process","police brutality",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019010,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019011,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019012,"China",2019,"Asia",1,0,"land farm issue",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019013,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","accomodation",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019014,"China",2019,"Asia",1,1,"political behavior, process","police brutality",NA,NA,"crowd dispersal","beatings",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019015,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019016,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019017,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019018,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019019,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019020,"China",2019,"Asia",1,1,"police brutality",NA,NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019021,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019022,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019023,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019024,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019025,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019026,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019027,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019028,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019029,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019030,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019031,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","beatings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019032,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore","accomodation",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019033,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"ignore","accomodation",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019034,"China",2019,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019035,"China",2019,"Asia",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019036,"China",2019,"Asia",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019037,"China",2019,"Asia",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019038,"China",2019,"Asia",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019039,"China",2019,"Asia",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019040,"China",2019,"Asia",1,1,"political behavior, process","removal of politician",NA,NA,"crowd dispersal","shootings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019041,"China",2019,"Asia",1,0,"police brutality","political behavior, process","removal of politician",NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019042,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","shootings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019043,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019044,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019045,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","arrests","accomodation",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019046,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","arrests","accomodation",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019047,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019048,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019049,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","shootings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019050,"China",2019,"Asia",1,1,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal","shootings","arrests",NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019051,"China",2019,"Asia",1,0,"political behavior, process","police brutality",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019052,"China",2019,"Asia",1,0,"political behavior, process","police brutality",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019053,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019054,"China",2019,"Asia",1,0,"land farm issue","political behavior, process",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,0,0.550939425922828
7102019055,"China",2019,"Asia",1,0,"political behavior, process","police brutality","removal of politician",NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7102019056,"China",2019,"Asia",1,0,"political behavior, process","social restrictions",NA,NA,"crowd dispersal","arrests",NA,NA,NA,NA,NA,0.075,0.048,0.039,0.119,0.094,0.761,1,0.550939425922828
7121990001,"Mongolia",1990,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990002,"Mongolia",1990,"Asia",1,0,"political behavior, process","labor wage dispute",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990003,"Mongolia",1990,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990004,"Mongolia",1990,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990005,"Mongolia",1990,"Asia",1,0,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990006,"Mongolia",1990,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990007,"Mongolia",1990,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990008,"Mongolia",1990,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990009,"Mongolia",1990,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990010,"Mongolia",1990,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990011,"Mongolia",1990,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121990012,"Mongolia",1990,"Asia",1,0,"political behavior, process",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.378,0.237,0.159,0.283,0.321,0.578,0,0.539032929699844
7121991001,"Mongolia",1991,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.561,0.4,0.244,0.457,0.443,0.573,0,0.494178297485181
7121991002,"Mongolia",1991,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.561,0.4,0.244,0.457,0.443,0.573,0,0.494178297485181
7121991003,"Mongolia",1991,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.561,0.4,0.244,0.457,0.443,0.573,0,0.494178297485181
7121993001,"Mongolia",1993,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.71,0.577,0.407,0.609,0.603,0.546,0,0.469555257293687
7121994001,"Mongolia",1994,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.71,0.582,0.412,0.609,0.603,0.549,0,0.466904556505369
7121994002,"Mongolia",1994,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.71,0.582,0.412,0.609,0.603,0.549,0,0.466904556505369
7121996001,"Mongolia",1996,"Asia",1,0,"political behavior, process","labor wage dispute",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.703,0.59,0.408,0.603,0.593,0.56,0,0.458521734923006
7121997001,"Mongolia",1997,"Asia",1,0,"price increases, tax policy","political behavior, process","labor wage dispute",NA,"ignore",NA,NA,NA,NA,NA,NA,0.712,0.597,0.412,0.61,0.601,0.567,0,0.452530397065149
7121998001,"Mongolia",1998,"Asia",1,0,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.712,0.597,0.405,0.61,0.601,0.575,1,0.447888449236034
7121998002,"Mongolia",1998,"Asia",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.712,0.597,0.405,0.61,0.601,0.575,0,0.447888449236034
7122002001,"Mongolia",2002,"Asia",1,0,"land farm issue",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.669,0.543,0.384,0.587,0.54,0.608,1,0.454200141552777
7122003001,"Mongolia",2003,"Asia",1,0,"land farm issue",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.67,0.551,0.383,0.586,0.539,0.621,0,0.444212358535925
7122005001,"Mongolia",2005,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.677,0.55,0.387,0.598,0.534,0.649,0,0.433149224787451
7122005002,"Mongolia",2005,"Asia",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.677,0.55,0.387,0.598,0.534,0.649,0,0.433149224787451
7122005003,"Mongolia",2005,"Asia",1,0,"political behavior, process",NA,NA,NA,"accomodation","crowd dispersal",NA,NA,NA,NA,NA,0.677,0.55,0.387,0.598,0.534,0.649,1,0.433149224787451
7122005004,"Mongolia",2005,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.677,0.55,0.387,0.598,0.534,0.649,0,0.433149224787451
7122005005,"Mongolia",2005,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.677,0.55,0.387,0.598,0.534,0.649,0,0.433149224787451
7122005006,"Mongolia",2005,"Asia",1,0,"labor wage dispute",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.677,0.55,0.387,0.598,0.534,0.649,0,0.433149224787451
7122006001,"Mongolia",2006,"Asia",1,0,"price increases, tax policy","political behavior, process","removal of politician",NA,"ignore",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122006002,"Mongolia",2006,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122006003,"Mongolia",2006,"Asia",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122006004,"Mongolia",2006,"Asia",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122006005,"Mongolia",2006,"Asia",1,0,"political behavior, process","land farm issue",NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122006006,"Mongolia",2006,"Asia",1,1,"land farm issue",NA,NA,NA,"ignore","crowd dispersal",NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,1,0.42529887857184
7122006007,"Mongolia",2006,"Asia",1,0,"removal of politician","land farm issue",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122006008,"Mongolia",2006,"Asia",1,0,"land farm issue",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122006009,"Mongolia",2006,"Asia",1,0,"land farm issue",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.659,0,0.42529887857184
7122007001,"Mongolia",2007,"Asia",1,0,"price increases, tax policy",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.687,0.56,0.392,0.607,0.543,0.671,1,0.41950747351314
7122008001,"Mongolia",2008,"Asia",1,0,"price increases, tax policy",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.661,0.535,0.381,0.587,0.525,0.682,0,0.42333081831964
7122008002,"Mongolia",2008,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.661,0.535,0.381,0.587,0.525,0.682,1,0.42333081831964
7122008003,"Mongolia",2008,"Asia",1,1,"political behavior, process",NA,NA,NA,"crowd dispersal",NA,NA,NA,NA,NA,NA,0.661,0.535,0.381,0.587,0.525,0.682,1,0.42333081831964
7122008004,"Mongolia",2008,"Asia",1,1,"political behavior, process",NA,NA,NA,"arrests","crowd dispersal",NA,NA,NA,NA,NA,0.661,0.535,0.381,0.587,0.525,0.682,1,0.42333081831964
7122010001,"Mongolia",2010,"Asia",1,0,"political behavior, process","removal of politician",NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.677,0.556,0.396,0.606,0.532,0.696,0,0.41248530689067
7122012001,"Mongolia",2012,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.691,0.569,0.401,0.616,0.541,0.718,0,0.396886436606073
7122017001,"Mongolia",2017,"Asia",1,0,"political behavior, process",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.667,0.534,0.371,0.569,0.512,0.728,0,0.390988323028311
7122018001,"Mongolia",2018,"Asia",1,0,"removal of politician","political behavior, process",NA,".","ignore",NA,NA,NA,".",NA,NA,0.656,0.531,0.36,0.554,0.493,0.735,0,0.385578585140648
7122019001,"Mongolia",2019,"Asia",1,0,"removal of politician","political behavior, process",NA,".","ignore",NA,NA,NA,".",NA,NA,0.659,0.541,0.359,0.553,0.485,0.737,0,0.379589260891136
7122019002,"Mongolia",2019,"Asia",1,0,"removal of politician",NA,NA,NA,"ignore",NA,NA,NA,NA,NA,NA,0.659,0.541,0.359,0.553,0.485,0.737,0,0.379589260891136
7401990001,"Japan",1990,"Asia",1,0,"price increases, tax policy",NA,NA,NA,"arrests",NA,NA,NA,NA,NA,NA,0.843,0.759,0.553,0.743,0.764,0.818,1,0.303886058028005
7401990002,"Japan",1990,"Asia",1,1,"police brutality",NA,NA,NA,"accomodation",NA,NA,NA,NA,NA,NA,0.843,0.759,0.553,0.743,0.764,0.818,1,0.303886058028005
